"","Connective","SENT_ID","chi_surp","OOV","seq_len","TARGET_WORD","freq","chi_surp_llama2Chinese7B","OOV_llama2Chinese7B","seq_len_llama2Chinese7B","Plausibility","Z_Surp","Z_Surp_llama"
"702","ConnectiveN",162,8.73,1,37,"舒服",4.56,8.06,0,21,"Plausible",-0.0196334911563491,0.207226641035905
"703","ConnectiveN",163,9.68,0,38,"摔",4.2,10.75,0,33,"Implausible",0.181119069774266,0.762667198244604
"704","ConnectiveE",164,0,1,46,"昂贵",4.08,0.32,1,30,"Plausible",-1.8644438668661,-1.39095548267983
"705","ConnectiveE",165,8.76,1,40,"高兴",5,3.44,0,24,"Implausible",-0.0132939366006456,-0.746727029709147
"706","ConnectiveN",166,6.28,1,37,"成功",5.48,2.74,0,23,"Plausible",-0.537363779872145,-0.891265464670519
"707","ConnectiveN",167,6.65,1,38,"批评",5.05,10.15,0,25,"Implausible",-0.4591759403518,0.638777111134857
"708","ConnectiveE",168,16.9,1,39,"斜坡",3.31,10.65,1,26,"Plausible",1.70683853284694,0.742018850392979
"709","ConnectiveE",169,10.01,0,39,"乱",4.86,8.17,0,26,"Implausible",0.250854169887005,0.229939823672692
"710","ConnectiveN",170,4.2,0,37,"输",4.76,5.22,0,23,"Plausible",-0.976906229067596,-0.379186437950231
"711","ConnectiveN",171,13.62,1,37,"警察",5.31,15.78,0,26,"Implausible",1.01371390142334,1.80127909518132
"712","ConnectiveE",172,9.33,1,39,"停止",5.05,7.42,0,26,"Plausible",0.107157599957723,0.0750772147855079
"713","ConnectiveE",173,9.23,1,46,"适合",5.02,8.16,0,27,"Implausible",0.0860257514387113,0.227874988887529
"714","ConnectiveN",174,6.49,1,38,"聚会",4.44,5.11,0,24,"Plausible",-0.49298689798222,-0.401899620587018
"715","ConnectiveN",175,4.63,1,37,"烦人",3.26,3.1,1,26,"Implausible",-0.886039280435844,-0.81693141240467
"716","ConnectiveE",176,9.73,1,40,"止痛药",3.12,4.77,1,27,"Plausible",0.191684994033772,-0.472104003282541
"717","ConnectiveE",177,15.39,1,41,"玫瑰",4.34,9.98,1,26,"Implausible",1.38774762020986,0.603674919787095
"718","ConnectiveN",178,9.61,1,38,"画廊",3.84,12.12,1,28,"Plausible",0.166326775810957,1.04554956381186
"719","ConnectiveN",179,2.93,1,38,"跑步",3.84,2.12,0,23,"Implausible",-1.24528070525905,-1.01928522135059
"720","ConnectiveE",180,6.96,0,39,"干",5.52,9.75,0,27,"Plausible",-0.393667209942863,0.556183719728359
"721","ConnectiveN",1,4.85,0,38,"咬",4.45,2.31,0,29,"Plausible",-0.839549213694018,-0.980053360432504
"722","ConnectiveN",2,3.93,1,38,"紧张",4.94,3.45,0,25,"Implausible",-1.03396222006893,-0.744662194923985
"723","ConnectiveE",3,13.31,1,39,"撞破",3.33,13.99,1,30,"Plausible",0.948205171014404,1.43167366863724
"724","ConnectiveE",4,13.08,1,41,"雨伞",3.78,12.86,1,29,"Implausible",0.899601919420676,1.19834733791388
"725","ConnectiveN",5,7.15,0,38,"饿",4.58,8.88,0,27,"Plausible",-0.35351669775674,0.376543093419226
"726","ConnectiveN",6,10.75,1,38,"改善",5.05,10.24,0,23,"Implausible",0.407229848927695,0.657360624201319
"727","ConnectiveE",7,10.89,1,40,"受伤",4.95,11.02,0,26,"Plausible",0.436814436854312,0.81841773744399
"728","ConnectiveE",8,12.68,1,39,"庆祝",4.68,13.56,0,25,"Implausible",0.815074525344628,1.34288577287525
"729","ConnectiveN",9,6.75,1,38,"枯萎",3.22,1.26,1,25,"Plausible",-0.438044091832788,-1.19686101287456
"730","ConnectiveN",10,6.79,1,40,"掌声",3.97,2.09,0,28,"Implausible",-0.429591352425184,-1.02547972570608
"731","ConnectiveE",11,11.39,0,39,"哭",4.84,14.27,0,26,"Plausible",0.542473679449372,1.48948904262179
"732","ConnectiveE",12,6.29,1,40,"难过",4.61,6.1,0,24,"Implausible",-0.535250595020244,-0.197480976855936
"733","ConnectiveN",13,6.18,1,39,"监禁",4.21,4.77,1,24,"Plausible",-0.558495628391157,-0.472104003282541
"734","ConnectiveN",14,11.22,0,38,"穷",4.34,9.84,0,27,"Implausible",0.506549536967052,0.574767232794821
"735","ConnectiveE",15,8.26,1,40,"开心",4.96,12.89,0,25,"Plausible",-0.118953179195706,1.20454184226937
"736","ConnectiveE",16,20.33,0,41,"痒",3.86,16.35,0,30,"Implausible",2.43166093704905,1.91897467793558
"737","ConnectiveN",17,10.47,0,38,"签",4.48,5.43,0,23,"Plausible",0.348060673074461,-0.33582490746182
"738","ConnectiveN",18,7.1,0,37,"脏",4.05,4.01,0,25,"Implausible",-0.364082622016246,-0.629031446954888
"739","ConnectiveE",19,12.49,0,44,"周",4.99,6.12,0,34,"Plausible",0.774924013158505,-0.193351307285611
"740","ConnectiveE",20,5.37,0,39,"瘦",4.16,5.03,0,25,"Implausible",-0.729663601395155,-0.418418298868318
"741","ConnectiveN",21,5.96,0,39,"抓",5.18,7.23,0,29,"Plausible",-0.604985695132984,0.0358453538674215
"742","ConnectiveN",22,4.36,0,38,"绊",3.38,0.37,0,27,"Implausible",-0.943095271437177,-1.38063130875402
"743","ConnectiveE",23,12.79,1,41,"减少",5.17,11.83,0,23,"Plausible",0.838319558715541,0.985669355042148
"744","ConnectiveE",24,6.08,1,40,"担心",5.16,1.31,0,25,"Implausible",-0.579627476910169,-1.18653683894875
"745","ConnectiveN",25,3.98,1,39,"结束",5.39,0,1,23,"Plausible",-1.02339629580942,-1.45703019580503
"746","ConnectiveN",26,4.78,1,39,"倒闭",4.09,7.83,0,24,"Implausible",-0.854341507657326,0.159735440977168
"747","ConnectiveE",27,5.66,0,40,"扔",4.4,6.4,0,28,"Plausible",-0.66838124069002,-0.135535933301062
"748","ConnectiveE",28,7.38,1,40,"拒绝",5.09,0,1,26,"Implausible",-0.304913446163012,-1.45703019580503
"749","ConnectiveN",29,9.26,1,38,"喝彩",3.36,4.98,1,27,"Plausible",0.0923653059944148,-0.42874247279413
"750","ConnectiveN",30,5.84,0,37,"戳",4.03,5.15,0,28,"Implausible",-0.630343913355798,-0.393640281446368
"751","ConnectiveE",31,8.01,1,39,"杂草",3.53,1.83,1,25,"Plausible",-0.171782800493236,-1.0791654301203
"752","ConnectiveE",32,8.86,1,40,"失望",4.69,6.54,0,24,"Implausible",0.00783791191836639,-0.106628246308788
"753","ConnectiveN",33,0,1,38,"负面",4.36,0,1,24,"Plausible",-1.8644438668661,-1.45703019580503
"755","ConnectiveE",35,10.46,1,42,"训斥",3.1,9.3,1,29,"Plausible",0.34594748822256,0.463266154396049
"756","ConnectiveE",36,10.24,1,41,"升职",3.4,15.07,0,23,"Implausible",0.299457421480733,1.65467582543478
"757","ConnectiveN",37,13.05,1,38,"宿醉",2.48,13.75,1,26,"Plausible",0.893262364864973,1.38211763379334
"758","ConnectiveN",38,2.9,1,37,"被捕",4.62,8.34,1,26,"Implausible",-1.25162025981475,0.265042015020453
"759","ConnectiveE",39,7,1,41,"生气",4.64,6.4,0,27,"Plausible",-0.385214470535258,-0.135535933301062
"760","ConnectiveE",40,6.1,1,40,"倒地",3.66,0.32,1,30,"Implausible",-0.575401107206367,-1.39095548267983
"761","ConnectiveN",41,5.46,1,37,"孤独",4.37,5.96,0,25,"Plausible",-0.710644937728044,-0.22638866384821
"762","ConnectiveN",42,10.5,1,38,"注销",3.83,11.09,0,23,"Implausible",0.354400227630165,0.832871580940127
"763","ConnectiveE",43,5.32,1,39,"取消",5.05,3.83,0,29,"Plausible",-0.740229525654661,-0.666198473087812
"764","ConnectiveE",44,0,1,40,"蜡烛",4.17,0,1,23,"Implausible",-1.8644438668661,-1.45703019580503
"765","ConnectiveN",45,13.48,1,37,"庆祝",4.68,9.34,0,28,"Plausible",0.984129313496725,0.471525493536698
"766","ConnectiveN",46,11.15,1,38,"开心",4.96,12.13,0,28,"Implausible",0.491757243003743,1.04761439859702
"767","ConnectiveE",47,13.67,0,41,"累",4.5,13.42,0,29,"Plausible",1.02427982568285,1.31397808588298
"768","ConnectiveE",48,12.56,0,39,"慌",3.81,11.8,0,25,"Implausible",0.789716307121814,0.979474850686661
"769","ConnectiveN",49,6.84,1,39,"紧张",4.94,4.94,0,26,"Plausible",-0.419025428165678,-0.43700181193478
"770","ConnectiveN",50,18.37,1,38,"罢工",4.42,1.71,0,23,"Implausible",2.01747670607642,-1.10394344754225
"771","ConnectiveE",51,10.99,1,41,"骄傲",4.55,9.65,0,25,"Plausible",0.457946285373324,0.535535371876734
"772","ConnectiveE",52,8.47,1,39,"感染",4.66,3.15,0,26,"Implausible",-0.0745762973057805,-0.806607238478858
"773","ConnectiveN",53,6.11,1,38,"拒绝",5.09,6.19,0,25,"Plausible",-0.573287922354466,-0.178897463789473
"774","ConnectiveN",54,5.26,0,39,"酸",4.24,6.41,0,26,"Implausible",-0.752908634766068,-0.133471098515899
"775","ConnectiveE",55,15.75,0,41,"吓",4.69,0,1,26,"Plausible",1.4638222748783,-1.45703019580503
"776","ConnectiveE",56,7.98,1,39,"赶出",3.54,0.32,1,27,"Implausible",-0.17812235504894,-1.39095548267983
"777","ConnectiveN",57,15.64,1,38,"喝倒彩",2.12,12.9,1,23,"Plausible",1.44057724150739,1.20660667705453
"778","ConnectiveN",58,5.95,1,38,"拘留",4.21,6.33,0,24,"Implausible",-0.607098879984885,-0.149989776797199
"779","ConnectiveE",59,6.32,0,40,"好",6.24,0,1,28,"Plausible",-0.52891104046454,-1.45703019580503
"780","ConnectiveE",60,1.63,0,41,"脏",4.05,0.29,0,31,"Implausible",-1.51999473600621,-1.39714998703532
"781","ConnectiveN",61,7.32,1,39,"解雇",4.06,4.42,1,28,"Plausible",-0.317592555274419,-0.544373220763227
"782","ConnectiveN",62,7.99,0,37,"火",4.65,7.59,0,25,"Implausible",-0.176009170197039,0.11017940613327
"783","ConnectiveE",63,0,1,39,"苍老",3.33,0.32,1,28,"Plausible",-1.8644438668661,-1.39095548267983
"784","ConnectiveE",64,12.02,1,39,"不满意",3.74,5.88,0,26,"Implausible",0.675604325119148,-0.242907342129509
"785","ConnectiveN",65,29.7,1,38,"紧张",4.94,16.48,0,26,"Plausible",4.41171514328048,1.94581753014269
"786","ConnectiveN",66,15.9,1,39,"肌肉发达",3.2,9.99,1,27,"Implausible",1.49552004765682,0.605739754572258
"787","ConnectiveE",67,12.15,1,40,"流血",4.07,7.44,0,29,"Plausible",0.703075728193864,0.0792068843558329
"788","ConnectiveE",68,10.66,1,40,"气喘",3.09,1.67,1,27,"Implausible",0.388211185260584,-1.1122027866829
"789","ConnectiveN",69,5.78,0,37,"赢",5,0,1,22,"Plausible",-0.643023022467205,-1.45703019580503
"790","ConnectiveN",70,3.65,1,37,"获释",3.88,6.53,1,27,"Implausible",-1.09313139592216,-0.10869308109395
"791","ConnectiveE",71,5.71,0,40,"吐",4.41,5.92,0,28,"Plausible",-0.657815316430514,-0.23464800298886
"792","ConnectiveE",72,15.25,1,39,"精力充沛",2.4,8.96,1,25,"Implausible",1.35816303228324,0.393061771700525
"793","ConnectiveN",73,0.12,1,38,"冷",4.63,7.56,0,29,"Plausible",-1.83908564864329,0.103984901777782
"794","ConnectiveN",74,5.56,1,39,"不舒服",3.56,1.39,0,25,"Implausible",-0.689513089209032,-1.17001816066745
"795","ConnectiveE",75,8.71,1,39,"小费",3.34,6.94,1,26,"Plausible",-0.0238598608601514,-0.0240348549022896
"796","ConnectiveE",76,11.11,1,39,"兴奋",4.7,12.75,0,25,"Implausible",0.483304503596138,1.17563415527709
"797","ConnectiveN",77,8.38,1,38,"迟到",4.08,0.32,1,25,"Plausible",-0.0935949609728913,-1.39095548267983
"798","ConnectiveN",78,14.27,1,39,"失业",4.63,19.2,0,25,"Implausible",1.15107091679692,2.50745259170687
"799","ConnectiveE",79,11.89,1,39,"炸薯条",2.38,14.02,1,26,"Plausible",0.648132922044433,1.43786817299272
"800","ConnectiveE",80,18.03,1,41,"缩水",3.73,15.46,0,29,"Implausible",1.94562842111177,1.73520438205612
"801","ConnectiveN",81,13.19,1,38,"煮过头",2.67,12.69,1,27,"Plausible",0.922846952791589,1.16324514656612
"802","ConnectiveN",82,14.98,1,39,"漂亮",5.02,15.06,0,29,"Implausible",1.30110704128191,1.65261099064962
"804","ConnectiveE",84,12.67,1,39,"接受",5.47,5.55,0,25,"Implausible",0.812961340492727,-0.31104689003987
"805","ConnectiveN",85,7.09,1,38,"无聊",4.42,6.02,0,25,"Plausible",-0.366195806868147,-0.213999655137235
"806","ConnectiveN",86,0.77,0,35,"甜",4.25,3.94,0,28,"Implausible",-1.70172863326971,-0.643485290451025
"807","ConnectiveE",87,13.52,0,41,"淹",3.4,13.73,0,33,"Plausible",0.992582052904329,1.37798796422301
"808","ConnectiveE",88,21.73,1,40,"更清晰",3.41,5.67,1,28,"Implausible",2.72750681631522,-0.286268872617921
"810","ConnectiveN",90,18.32,1,37,"留校",3.18,9.06,1,24,"Implausible",2.00691078181691,0.41371011955215
"811","ConnectiveH",91,9.31,1,39,"释放",4.78,7.89,0,26,"Plausible",0.102931230253921,0.172124449688143
"813","ConnectiveN",93,5.84,1,38,"管教",3.41,0.6,1,24,"Plausible",-0.630343913355798,-1.33314010869528
"814","ConnectiveN",94,6.23,1,37,"晒伤",3.22,0.86,1,27,"Implausible",-0.547929704131651,-1.27945440428106
"815","ConnectiveH",95,5.84,0,37,"死",5.59,0,1,23,"Plausible",-0.630343913355798,-1.45703019580503
"816","ConnectiveH",96,2.72,1,36,"不清楚",4.15,4.52,0,21,"Implausible",-1.28965758714898,-0.523724872911603
"817","ConnectiveN",97,4.41,1,37,"袭击",4.75,2.76,0,24,"Plausible",-0.932529347177671,-0.887135795100194
"819","ConnectiveH",99,7.27,1,37,"沮丧",4.11,11.04,0,23,"Plausible",-0.328158479533926,0.822547407014315
"820","ConnectiveH",100,10.71,0,39,"辞",3.96,10.35,0,26,"Implausible",0.39877710952009,0.680073806838106
"821","ConnectiveN",101,0,1,37,"烧",4.46,0,1,24,"Plausible",-1.8644438668661,-1.45703019580503
"822","ConnectiveN",102,8.81,1,38,"投诉",4.54,5.39,0,26,"Implausible",-0.00272801234113943,-0.34408424660247
"823","ConnectiveH",103,14.11,1,38,"不安全",4.58,7.29,1,26,"Plausible",1.1172599591665,0.0482343625783961
"824","ConnectiveH",104,1.38,1,38,"通过",5.8,1.19,0,27,"Implausible",-1.57282435730374,-1.2113148563707
"825","ConnectiveN",105,9.48,1,38,"前面的",3.72,7.96,1,25,"Plausible",0.138855372736241,0.18657829318428
"826","ConnectiveN",106,6.24,1,39,"拦住",3.82,6.2,1,26,"Implausible",-0.54581651927975,-0.176832629004311
"827","ConnectiveH",107,9.16,0,38,"皱",3.31,12.6,0,28,"Plausible",0.0712334574754028,1.14466163349966
"828","ConnectiveH",108,13.63,1,38,"筋疲力尽",3.03,12.37,1,26,"Implausible",1.01582708627524,1.09717043344092
"829","ConnectiveN",109,6,1,37,"骑车",3.58,2.76,0,23,"Plausible",-0.596532955725379,-0.887135795100194
"830","ConnectiveN",110,4.15,1,38,"墨镜",3.48,2.74,0,24,"Implausible",-0.987472153327102,-0.891265464670519
"831","ConnectiveH",111,2.11,1,39,"淹没",3.92,0.32,1,28,"Plausible",-1.41856186311495,-1.39095548267983
"832","ConnectiveH",112,18.03,1,38,"拥堵",3.27,10.56,1,25,"Implausible",1.94562842111177,0.723435337326517
"833","ConnectiveN",113,7.05,1,37,"撤离",4.25,6.95,0,25,"Plausible",-0.374648546275752,-0.0219700201171272
"834","ConnectiveN",114,7.36,0,38,"撞",4.54,9.35,0,25,"Implausible",-0.309139815866815,0.473590328321861
"835","ConnectiveH",115,10.17,1,37,"咳嗽",3.92,9.81,0,29,"Plausible",0.284665127517425,0.568572728439334
"836","ConnectiveH",116,11.59,1,38,"抱怨",4.4,7.7,0,24,"Implausible",0.584737376487396,0.132892588770057
"837","ConnectiveN",117,4.5,1,39,"住院",4.05,5.69,0,27,"Plausible",-0.91351068351056,-0.282139203047596
"839","ConnectiveH",119,7.55,1,37,"威士忌",3.36,17.66,1,28,"Plausible",-0.268989303680692,2.18946803479186
"840","ConnectiveH",120,5.36,0,39,"高",5.75,8.76,0,23,"Implausible",-0.731776786247056,0.351765075997276
"841","ConnectiveN",121,17.61,1,37,"莫西干头",1.08,10.01,1,26,"Plausible",1.85687465733192,0.609869424142582
"842","ConnectiveN",122,6.51,1,38,"鼻青脸肿",0.46,4.39,1,31,"Implausible",-0.488760528278417,-0.550567725118715
"843","ConnectiveH",123,16.59,1,38,"三明治",3.59,9.35,1,26,"Plausible",1.641329802438,0.473590328321861
"844","ConnectiveH",124,0.54,0,38,"高",5.75,0,1,24,"Implausible",-1.75033188486344,-1.45703019580503
"845","ConnectiveN",125,2.13,0,38,"割",4.13,1.88,0,25,"Plausible",-1.41433549341115,-1.06884125619449
"846","ConnectiveN",126,9.72,1,38,"迷路",3.77,7.81,1,24,"Implausible",0.189571809181871,0.155605771406843
"847","ConnectiveH",127,17.83,1,38,"否决",4.04,8.51,1,24,"Plausible",1.90336472407375,0.300144206368215
"848","ConnectiveH",128,7.24,1,39,"加入",5.34,8.76,0,27,"Implausible",-0.334498034089629,0.351765075997276
"849","ConnectiveN",129,10.76,1,37,"开车",4.57,9.49,0,25,"Plausible",0.409343033779596,0.502498015314135
"850","ConnectiveN",130,19.86,1,39,"欢欣鼓舞",3.04,15.75,1,27,"Implausible",2.3323412490097,1.79508459082583
"851","ConnectiveH",131,1.21,0,39,"吓",4.69,1.84,0,24,"Plausible",-1.60874849978606,-1.07710059533514
"852","ConnectiveH",132,13.8,0,36,"饿",4.58,10.66,0,28,"Implausible",1.05175122875756,0.744083685178142
"853","ConnectiveN",133,11.98,1,36,"专业",5.45,16.11,0,22,"Plausible",0.667151585711543,1.86941864309168
"854","ConnectiveN",134,8.77,1,38,"退还",3.6,11.85,1,28,"Implausible",-0.0111807517487445,0.989799024612473
"855","ConnectiveH",135,9.78,1,38,"平静",4.34,5.03,0,26,"Plausible",0.202250918293277,-0.418418298868318
"856","ConnectiveH",136,7.76,1,38,"停课",3.52,1.72,1,26,"Implausible",-0.224612421790766,-1.10187861275709
"857","ConnectiveN",137,8.88,1,37,"高兴",5,7.72,0,30,"Plausible",0.0120642816221691,0.137022258340381
"858","ConnectiveN",138,7.93,1,38,"定罪",3.95,9.74,1,29,"Implausible",-0.188688279308446,0.554118884943196
"859","ConnectiveH",139,15.15,1,38,"富有",4.47,0.32,1,27,"Plausible",1.33703118376423,-1.39095548267983
"860","ConnectiveH",140,4.34,1,36,"找出",4.27,0.32,1,22,"Implausible",-0.947321641140979,-1.39095548267983
"861","ConnectiveN",141,3.03,0,37,"红",4.95,0.96,0,22,"Plausible",-1.22414885674004,-1.25880605642943
"862","ConnectiveN",142,6.76,1,37,"酸痛",3.31,1.77,0,25,"Implausible",-0.435930906980887,-1.09155443883128
"863","ConnectiveH",143,0,1,38,"户外",4.01,0.32,1,27,"Plausible",-1.8644438668661,-1.39095548267983
"864","ConnectiveH",144,7.37,1,38,"退还",3.6,11.28,1,29,"Implausible",-0.307026631014913,0.872103441858214
"865","ConnectiveN",145,8.87,1,37,"安全",5.61,8.69,0,24,"Plausible",0.00995109677026755,0.337311232501139
"866","ConnectiveN",146,6.24,1,38,"取消",5.05,3.53,0,23,"Implausible",-0.54581651927975,-0.728143516642685
"867","ConnectiveH",147,8.94,1,38,"担心",5.16,12.34,0,21,"Plausible",0.0247433907335761,1.09097592908543
"868","ConnectiveH",148,10,1,37,"车辆",4.74,14.06,0,24,"Implausible",0.248740985035104,1.44612751213337
"869","ConnectiveN",149,3.8,1,39,"失败",5.11,7.86,0,26,"Plausible",-1.06143362314364,0.165929945332656
"870","ConnectiveN",150,4.4,1,40,"独一无二",3.88,6.28,1,26,"Implausible",-0.934642532029572,-0.160313950723011
"871","ConnectiveH",151,4.91,1,38,"新闻",5.58,7.14,0,24,"Plausible",-0.826870104582611,0.0172618408009593
"872","ConnectiveH",152,6.23,0,38,"睡",4.96,5.37,0,24,"Implausible",-0.547929704131651,-0.348213916172794
"873","ConnectiveN",153,5.16,1,38,"容易",5.25,0,1,23,"Plausible",-0.77404048328508,-1.45703019580503
"874","ConnectiveN",154,4.74,1,39,"绑架",4.52,3.05,0,23,"Implausible",-0.862794247064931,-0.827255586330483
"875","ConnectiveH",155,6.26,0,38,"烧",4.46,4.87,0,22,"Plausible",-0.541590149575948,-0.451455655430917
"876","ConnectiveH",156,16.35,1,39,"不走运",2.61,13.86,1,28,"Implausible",1.59061336599237,1.40483081643013
"877","ConnectiveN",157,9.83,1,37,"牡蛎",3.18,6.34,1,26,"Plausible",0.212816842552784,-0.147924942012037
"878","ConnectiveN",158,12.87,0,38,"迟",4.31,12.55,0,26,"Implausible",0.855225037530751,1.13433745957385
"879","ConnectiveH",159,6.01,0,37,"瘦",4.16,8.19,0,26,"Plausible",-0.594419770873478,0.234069493243017
"880","ConnectiveH",160,9.99,1,38,"接受",5.47,0,1,25,"Implausible",0.246627800183203,-1.45703019580503
"881","ConnectiveN",161,12.96,1,38,"专业",5.45,14.6,0,24,"Plausible",0.874243701197862,1.55762859053215
"882","ConnectiveN",162,10.27,1,37,"舒服",4.56,9.8,0,22,"Implausible",0.305796976036437,0.566507893654171
"883","ConnectiveH",163,9.79,0,37,"摔",4.2,5.52,0,31,"Plausible",0.204364103145179,-0.317241394395358
"884","ConnectiveH",164,0,1,44,"昂贵",4.08,0.32,1,30,"Implausible",-1.8644438668661,-1.39095548267983
"885","ConnectiveN",165,8.16,1,38,"高兴",5,3.84,0,23,"Plausible",-0.140085027714718,-0.664133638302649
"886","ConnectiveN",166,4.8,1,38,"成功",5.48,1.89,0,25,"Implausible",-0.850115137953524,-1.06677642140933
"887","ConnectiveH",167,6.57,1,37,"批评",5.05,8.07,0,23,"Plausible",-0.47608141916701,0.209291475821067
"888","ConnectiveH",168,16.8,1,37,"斜坡",3.31,11.72,1,25,"Implausible",1.68570668432793,0.962956172405362
"889","ConnectiveN",169,4.93,0,37,"乱",4.86,2.97,0,25,"Plausible",-0.822643734878808,-0.843774264611782
"890","ConnectiveN",170,5.88,0,38,"输",4.76,6.31,0,24,"Implausible",-0.621891173948193,-0.154119446367524
"891","ConnectiveH",171,7.88,1,37,"警察",5.31,5.95,0,27,"Plausible",-0.199254203567952,-0.228453498633372
"892","ConnectiveH",172,6.7,1,37,"停止",5.05,5.7,0,25,"Implausible",-0.448610016092294,-0.280074368262433
"893","ConnectiveN",173,8.37,1,43,"适合",5.02,9.31,0,25,"Plausible",-0.0957081458247928,0.465330989181211
"894","ConnectiveN",174,6.15,1,38,"聚会",4.44,8.75,0,25,"Implausible",-0.564835182946861,0.349700241212114
"895","ConnectiveH",175,5.55,1,38,"烦人",3.26,2.77,1,28,"Plausible",-0.691626274060933,-0.885070960315031
"896","ConnectiveH",176,10.49,1,37,"止痛药",3.12,6.54,1,27,"Implausible",0.352287042778263,-0.106628246308788
"897","ConnectiveN",177,16.96,1,39,"玫瑰",4.34,8.68,1,24,"Plausible",1.71951764195835,0.335246397715977
"898","ConnectiveN",178,2.03,1,38,"画廊",3.84,1.68,1,28,"Implausible",-1.43546734193016,-1.11013795189774
"899","ConnectiveH",179,5.14,1,37,"跑步",3.84,13,0,22,"Plausible",-0.778266852988883,1.22725502490616
"900","ConnectiveH",180,6.59,0,38,"干",5.52,4.48,0,29,"Implausible",-0.471855049463208,-0.531984212052252
"901","ConnectiveN",1,6.81,0,39,"咬",4.45,2.61,0,30,"Implausible",-0.425364982721381,-0.918108316877631
"902","ConnectiveE",2,8.35,1,40,"紧张",4.94,7.03,0,27,"Plausible",-0.0999345155285952,-0.00545134183582755
"903","ConnectiveE",3,15.37,1,39,"撞破",3.33,12.74,1,27,"Implausible",1.38352125050605,1.17356932049193
"904","ConnectiveN",4,13.89,1,39,"雨伞",3.78,14.17,1,28,"Plausible",1.07076989242467,1.46884069477016
"905","ConnectiveN",5,7.15,0,38,"饿",4.58,8.88,0,27,"Implausible",-0.35351669775674,0.376543093419226
"906","ConnectiveE",6,13.8,1,39,"改善",5.05,11.33,0,23,"Plausible",1.05175122875756,0.882427615784026
"907","ConnectiveE",7,8.24,1,40,"受伤",4.95,7.19,0,24,"Implausible",-0.123179548899508,0.0275860147267717
"908","ConnectiveN",8,14.37,1,36,"庆祝",4.68,8.64,0,24,"Plausible",1.17220276531593,0.326987058575327
"909","ConnectiveN",9,10.92,1,38,"枯萎",3.22,1.82,1,25,"Implausible",0.443153991410015,-1.08123026490546
"910","ConnectiveE",10,10.79,1,42,"掌声",3.97,0.44,0,29,"Plausible",0.415682588335299,-1.36617746525788
"911","ConnectiveE",11,10.77,0,39,"哭",4.84,13.13,0,26,"Implausible",0.411456218631497,1.25409787711327
"912","ConnectiveN",12,7.42,1,37,"难过",4.61,11.02,0,23,"Plausible",-0.296460706755407,0.81841773744399
"913","ConnectiveN",13,6.06,1,38,"监禁",4.21,4.92,1,24,"Implausible",-0.583853846613972,-0.441131481505105
"914","ConnectiveE",14,13.07,0,41,"穷",4.34,14.61,0,29,"Plausible",0.897488734568775,1.55969342531731
"915","ConnectiveE",15,8.71,1,41,"开心",4.96,9.97,0,27,"Implausible",-0.0238598608601514,0.601610085001933
"916","ConnectiveN",16,10.83,0,39,"痒",3.86,10.39,0,29,"Plausible",0.424135327742904,0.688333145978756
"917","ConnectiveN",17,12.46,0,38,"签",4.48,10.75,0,24,"Implausible",0.768584458602802,0.762667198244604
"918","ConnectiveE",18,11.23,0,39,"脏",4.05,9.44,0,29,"Plausible",0.508662721818953,0.492173841388323
"919","ConnectiveE",19,13.19,0,44,"周",4.99,5.74,0,34,"Implausible",0.922846952791589,-0.271815029121784
"920","ConnectiveN",20,7.24,0,37,"瘦",4.16,8.9,0,25,"Plausible",-0.334498034089629,0.380672762989551
"921","ConnectiveN",21,5.74,0,38,"抓",5.18,7.91,0,28,"Implausible",-0.65147576187481,0.176254119258468
"922","ConnectiveE",22,10.88,0,41,"绊",3.38,7.62,0,30,"Plausible",0.434701252002411,0.116373910488757
"923","ConnectiveE",23,13.38,1,41,"减少",5.17,11.21,0,23,"Implausible",0.962997464977713,0.857649598362077
"924","ConnectiveN",24,3.73,1,38,"担心",5.16,3.96,0,24,"Plausible",-1.07622591710695,-0.6393556208807
"925","ConnectiveN",25,4.15,1,39,"结束",5.39,0,1,23,"Implausible",-0.987472153327102,-1.45703019580503
"926","ConnectiveE",26,3.16,1,40,"倒闭",4.09,2,0,25,"Plausible",-1.19667745366532,-1.04406323877254
"927","ConnectiveE",27,6.14,0,40,"扔",4.4,4.33,0,27,"Implausible",-0.566948367798762,-0.562956733829689
"928","ConnectiveN",28,7.13,1,38,"拒绝",5.09,0,1,26,"Plausible",-0.357743067460542,-1.45703019580503
"929","ConnectiveN",29,8.89,1,38,"喝彩",3.36,6.53,1,28,"Implausible",0.0141774664740703,-0.10869308109395
"930","ConnectiveE",30,5,0,39,"戳",4.03,6.17,0,28,"Plausible",-0.8078514409155,-0.183027133359798
"931","ConnectiveE",31,8.03,1,39,"杂草",3.53,2.65,1,26,"Implausible",-0.167556430789434,-0.909848977736981
"932","ConnectiveN",32,5.01,1,38,"失望",4.69,4,0,24,"Plausible",-0.805738256063599,-0.63109628174005
"933","ConnectiveN",33,0,1,38,"负面",4.36,0,1,24,"Implausible",-1.8644438668661,-1.45703019580503
"935","ConnectiveE",35,10.46,1,42,"训斥",3.1,9.3,1,29,"Implausible",0.34594748822256,0.463266154396049
"936","ConnectiveN",36,10.41,1,40,"升职",3.4,14.77,0,23,"Plausible",0.335381563963054,1.59273078187991
"937","ConnectiveN",37,12.59,1,38,"宿醉",2.48,14.67,1,25,"Implausible",0.796055861677517,1.57208243402828
